direction	grouping	group_value	expert_id	wins	total	proportion	record_type	mean_gain
B	video_id	F2M7WbPXRps	ALL	16	16	1	gain_gt_0p05_concentration	0.1328006164
B	video_id	F59hwsm4Ld0	ALL	181	184	0.9836956522	gain_gt_0p05_concentration	0.1561428049
B	video_id	F6Ci45lP5aA	ALL	11	12	0.9166666667	gain_gt_0p05_concentration	0.116871257
B	video_id	F8KE2ZhoUe4	ALL	48	56	0.8571428571	gain_gt_0p05_concentration	0.1002460497
B	video_id	F9NruwaEmA8	ALL	8	8	1	gain_gt_0p05_concentration	0.3195175401
B	video_id	FJgO-FICHlA	ALL	8	8	1	gain_gt_0p05_concentration	0.1379099429
B	video_id	FMif4HMBZjo	ALL	4	4	1	gain_gt_0p05_concentration	0.08486059048
B	video_id	FNbULlE9RKg	ALL	10	16	0.625	gain_gt_0p05_concentration	0.06763014996
B	video_id	FR0B64ID-hA	ALL	5	8	0.625	gain_gt_0p05_concentration	0.113760003
B	video_id	FRKwvmrwrZA	ALL	37	48	0.7708333333	gain_gt_0p05_concentration	0.1130932513
B	video_id	FSGL5K2EEdo	ALL	4	8	0.5	gain_gt_0p05_concentration	0.09972572758
B	video_id	FWBCTZiijEM	ALL	12	12	1	gain_gt_0p05_concentration	0.1479940714
B	video_id	FX87sfrE47w	ALL	12	12	1	gain_gt_0p05_concentration	0.1064991507
B	video_id	FaHosBIr0xY	ALL	11	12	0.9166666667	gain_gt_0p05_concentration	0.1495402956
B	video_id	FcAgbLF6__s	ALL	4	4	1	gain_gt_0p05_concentration	0.1641606417
B	video_id	FfavRdRKsAQ	ALL	34	40	0.85	gain_gt_0p05_concentration	0.1141353299
B	video_id	FmE9BtTmxnE	ALL	4	4	1	gain_gt_0p05_concentration	0.1752909289
B	video_id	FmIS69vB12I	ALL	44	48	0.9166666667	gain_gt_0p05_concentration	0.1222169114
B	video_id	FphtHpVV-7w	ALL	15	16	0.9375	gain_gt_0p05_concentration	0.1862390208
B	video_id	FvoZgWvc3gc	ALL	17	20	0.85	gain_gt_0p05_concentration	0.2011965642
B	video_id	G38DwNDQ8Cc	ALL	71	80	0.8875	gain_gt_0p05_concentration	0.138338749
B	video_id	G8aL3bM39co	ALL	24	24	1	gain_gt_0p05_concentration	0.1339425124
B	video_id	GAY5ICoVnA8	ALL	34	40	0.85	gain_gt_0p05_concentration	0.09622491323
B	video_id	GCOFujDHDx0	ALL	19	28	0.6785714286	gain_gt_0p05_concentration	0.08644753216
B	video_id	GICVzJMDfv0	ALL	8	8	1	gain_gt_0p05_concentration	0.09038030825
B	video_id	GJyzeK-Cn-0	ALL	4	4	1	gain_gt_0p05_concentration	0.08660383056
B	video_id	GMHW6XEO1ms	ALL	14	20	0.7	gain_gt_0p05_concentration	0.1443834298
B	video_id	GMjQUrlMa50	ALL	16	16	1	gain_gt_0p05_concentration	0.1653742187
B	video_id	GOj7TBcEA8E	ALL	66	68	0.9705882353	gain_gt_0p05_concentration	0.1449812109
B	video_id	GRFXnnrQaB4	ALL	24	24	1	gain_gt_0p05_concentration	0.1463809508
B	video_id	GSnt_fW8qjI	ALL	27	28	0.9642857143	gain_gt_0p05_concentration	0.1531340087
B	video_id	GTGtVdAuyRc	ALL	28	36	0.7777777778	gain_gt_0p05_concentration	0.1116980143
B	video_id	Gbg8qiKQkhM	ALL	4	4	1	gain_gt_0p05_concentration	0.132856002
B	video_id	GdFP_p4eQX0	ALL	19	20	0.95	gain_gt_0p05_concentration	0.09058332859
B	video_id	GeSTiDe1hG0	ALL	4	4	1	gain_gt_0p05_concentration	0.1447325322
B	video_id	Gljee9uq_Rc	ALL	51	56	0.9107142857	gain_gt_0p05_concentration	0.1084048556
B	video_id	Gmhi58erY6k	ALL	24	28	0.8571428571	gain_gt_0p05_concentration	0.1412610392
B	video_id	Gvg_80PlAAs	ALL	4	4	1	gain_gt_0p05_concentration	0.06473106299
B	video_id	GxcOSmJAyYQ	ALL	8	12	0.6666666667	gain_gt_0p05_concentration	0.07230701712
B	video_id	H-AJ-grXvgQ	ALL	12	16	0.75	gain_gt_0p05_concentration	0.07691694069
B	video_id	H4RysMUSQD8	ALL	32	32	1	gain_gt_0p05_concentration	0.1622396976
B	video_id	H9zVQlzit8Y	ALL	4	4	1	gain_gt_0p05_concentration	0.09847137723
B	video_id	HAid0IEUoFQ	ALL	11	12	0.9166666667	gain_gt_0p05_concentration	0.0939644971
B	video_id	HByf7qiO-Kg	ALL	35	48	0.7291666667	gain_gt_0p05_concentration	0.1636208903
B	video_id	HD17J-FvROQ	ALL	12	12	1	gain_gt_0p05_concentration	0.1268072443
B	video_id	HObh42PhOfw	ALL	16	16	1	gain_gt_0p05_concentration	0.1650298997
B	video_id	HQ9NnDQcxD4	ALL	7	8	0.875	gain_gt_0p05_concentration	0.1264648492
B	video_id	HUH9BXVmAig	ALL	8	8	1	gain_gt_0p05_concentration	0.125996519
B	video_id	HUOMbK1x7MI	ALL	29	44	0.6590909091	gain_gt_0p05_concentration	0.1114009841
B	video_id	HWLpH3NMtFs	ALL	8	12	0.6666666667	gain_gt_0p05_concentration	0.06881758492
B	video_id	HXuRR2eBHHQ	ALL	16	16	1	gain_gt_0p05_concentration	0.1497910806
B	video_id	HqtvFTa29L8	ALL	4	4	1	gain_gt_0p05_concentration	0.2012161708
B	video_id	HxyfY7hsjOg	ALL	20	20	1	gain_gt_0p05_concentration	0.1631876446
B	video_id	I--8nRKCkJI	ALL	31	32	0.96875	gain_gt_0p05_concentration	0.1029016899
B	video_id	I3SPlbTGuNc	ALL	47	64	0.734375	gain_gt_0p05_concentration	0.125857628
B	video_id	I5cS_TlV5B8	ALL	24	24	1	gain_gt_0p05_concentration	0.1327984392
B	video_id	IAmZ5iWHxw4	ALL	12	12	1	gain_gt_0p05_concentration	0.256170407
B	video_id	IAubgwEiCcY	ALL	13	24	0.5416666667	gain_gt_0p05_concentration	0.07315851499
B	video_id	ICeSewdyf34	ALL	16	20	0.8	gain_gt_0p05_concentration	0.1389768395
B	video_id	IDVbPEket6U	ALL	12	12	1	gain_gt_0p05_concentration	0.1335239612
B	video_id	IKXWSNf4m2k	ALL	8	8	1	gain_gt_0p05_concentration	0.1150506101
B	video_id	ITQTVfk9Iqo	ALL	39	48	0.8125	gain_gt_0p05_concentration	0.1178800659
B	video_id	IW7IssCKgmI	ALL	36	36	1	gain_gt_0p05_concentration	0.1617693963
B	video_id	I_r2CP56toU	ALL	4	4	1	gain_gt_0p05_concentration	0.2768660908
B	video_id	IiX1k0oYW_w	ALL	8	8	1	gain_gt_0p05_concentration	0.1120228052
B	video_id	IkvL4IAiZog	ALL	4	8	0.5	gain_gt_0p05_concentration	0.277442524
B	video_id	IsAtAzltJNM	ALL	24	24	1	gain_gt_0p05_concentration	0.2452889264
B	video_id	J6zbBfzW7a0	ALL	6	8	0.75	gain_gt_0p05_concentration	0.06555613207
B	video_id	J7UduuBfnrE	ALL	36	36	1	gain_gt_0p05_concentration	0.2301898261
B	video_id	JAbFsRxxnFo	ALL	16	16	1	gain_gt_0p05_concentration	0.1882627242
B	video_id	JF-5nlUNx_g	ALL	89	92	0.9673913043	gain_gt_0p05_concentration	0.139406336
B	video_id	JGEEA_JVriE	ALL	4	4	1	gain_gt_0p05_concentration	0.1378856081
B	video_id	JLqBVj6f5gI	ALL	58	60	0.9666666667	gain_gt_0p05_concentration	0.1592773101
B	video_id	JMb18N7lQ0A	ALL	8	8	1	gain_gt_0p05_concentration	0.08121925007
B	video_id	JSlTJsUulH0	ALL	8	8	1	gain_gt_0p05_concentration	0.1213640705
B	video_id	JW3OfSCZlhc	ALL	5	12	0.4166666667	gain_gt_0p05_concentration	0.03234915354
B	video_id	JYdfUNjyYxo	ALL	12	12	1	gain_gt_0p05_concentration	0.1816652476
B	video_id	Ja7phs8EbWk	ALL	39	40	0.975	gain_gt_0p05_concentration	0.1668909315
B	video_id	JcmqmLaL_MQ	ALL	4	4	1	gain_gt_0p05_concentration	0.186085717
B	video_id	Jh1uDYOJMwk	ALL	12	12	1	gain_gt_0p05_concentration	0.1686291589
B	video_id	JlmpDdm1A1Y	ALL	20	20	1	gain_gt_0p05_concentration	0.1476202464
B	video_id	JvLMNXW7B10	ALL	8	8	1	gain_gt_0p05_concentration	0.1125158693
B	video_id	JvgofTcCSEc	ALL	20	28	0.7142857143	gain_gt_0p05_concentration	0.09740251536
B	video_id	JzydLJw6y6o	ALL	48	52	0.9230769231	gain_gt_0p05_concentration	0.1518631542
B	video_id	K7FiMf-Dmwo	ALL	4	8	0.5	gain_gt_0p05_concentration	0.1329679383
B	video_id	K9faaGel838	ALL	15	16	0.9375	gain_gt_0p05_concentration	0.133371241
B	video_id	KD0w4BrNXQg	ALL	19	24	0.7916666667	gain_gt_0p05_concentration	0.1829685565
B	video_id	KLy4aBLqwCk	ALL	25	36	0.6944444444	gain_gt_0p05_concentration	0.08576600005
B	video_id	KR4MpF0YtgE	ALL	8	8	1	gain_gt_0p05_concentration	0.1608192254
B	video_id	Kep_mLLXsqk	ALL	12	16	0.75	gain_gt_0p05_concentration	0.07824463055
B	video_id	KmYG8zaRmOA	ALL	4	8	0.5	gain_gt_0p05_concentration	0.08336557878
B	video_id	L0WUuWYNeCo	ALL	116	124	0.935483871	gain_gt_0p05_concentration	0.131722563
B	video_id	L382XZ6iZmM	ALL	16	24	0.6666666667	gain_gt_0p05_concentration	0.1522602731
B	video_id	L6pg3DQKoH4	ALL	28	36	0.7777777778	gain_gt_0p05_concentration	0.09940132484
B	video_id	L8VjQM9HQfs	ALL	16	16	1	gain_gt_0p05_concentration	0.09250142168
B	video_id	LKAEv8x9jKI	ALL	10	12	0.8333333333	gain_gt_0p05_concentration	0.08056609284
B	video_id	LL02UFLfQKo	ALL	4	4	1	gain_gt_0p05_concentration	0.1767893338
B	video_id	LQnXVd-PR_Y	ALL	4	8	0.5	gain_gt_0p05_concentration	0.01225952602
B	video_id	LUKIYWa0UGA	ALL	26	28	0.9285714286	gain_gt_0p05_concentration	0.1023517395
B	video_id	LUf9vbe0TcQ	ALL	16	16	1	gain_gt_0p05_concentration	0.132276831
B	video_id	LZl9Sj1safM	ALL	24	24	1	gain_gt_0p05_concentration	0.1653193908
B	video_id	L_XttWZBKss	ALL	4	8	0.5	gain_gt_0p05_concentration	0.08197292443
B	video_id	LityRNuQihc	ALL	28	28	1	gain_gt_0p05_concentration	0.1177104122
B	video_id	LpbSYaPRTqI	ALL	20	24	0.8333333333	gain_gt_0p05_concentration	0.09827946249
B	video_id	MCRCXXPqFOI	ALL	39	40	0.975	gain_gt_0p05_concentration	0.09201960399
B	video_id	MFXQH7ZlBJI	ALL	4	4	1	gain_gt_0p05_concentration	0.1112113874
B	video_id	MOfEl_1dh-g	ALL	20	24	0.8333333333	gain_gt_0p05_concentration	0.2043979288
B	video_id	MPRqaQqrd9Y	ALL	12	12	1	gain_gt_0p05_concentration	0.08386921686
B	video_id	MRU65o1odI4	ALL	19	20	0.95	gain_gt_0p05_concentration	0.130136022
B	video_id	MTU_thei3-c	ALL	12	12	1	gain_gt_0p05_concentration	0.195733525
B	video_id	MmJD4KBT0nk	ALL	17	20	0.85	gain_gt_0p05_concentration	0.1634998472
B	video_id	MpuWcGn2Lcg	ALL	20	20	1	gain_gt_0p05_concentration	0.1294284182
B	video_id	MroQfGehC84	ALL	37	44	0.8409090909	gain_gt_0p05_concentration	0.2157884019
B	video_id	MyDLelMxt-A	ALL	2	8	0.25	gain_gt_0p05_concentration	0.04279655184
B	video_id	N3vSaV8Ztrg	ALL	8	8	1	gain_gt_0p05_concentration	0.1094607561
B	video_id	N4WOBzpZtWM	ALL	16	16	1	gain_gt_0p05_concentration	0.1878095357
B	video_id	N7IerkWUClI	ALL	4	8	0.5	gain_gt_0p05_concentration	0.04779194384
B	video_id	NG7QLq4XlWo	ALL	52	64	0.8125	gain_gt_0p05_concentration	0.1577185942
B	video_id	NOl0v54DaXo	ALL	41	48	0.8541666667	gain_gt_0p05_concentration	0.1589347219
B	video_id	NSihgq4R8Z0	ALL	11	12	0.9166666667	gain_gt_0p05_concentration	0.1118801524
B	video_id	NYuY6HVjMZQ	ALL	12	12	1	gain_gt_0p05_concentration	0.2313554598
B	video_id	N_dNuV-4iAo	ALL	12	12	1	gain_gt_0p05_concentration	0.09909698217
B	video_id	Na6170hd8po	ALL	18	20	0.9	gain_gt_0p05_concentration	0.1256645194
B	video_id	NkbRuTJaj_M	ALL	8	8	1	gain_gt_0p05_concentration	0.331752952
B	video_id	Nmd50Uzyybs	ALL	8	8	1	gain_gt_0p05_concentration	0.1030111461
B	video_id	O0Nn-5UkfoA	ALL	8	8	1	gain_gt_0p05_concentration	0.0935801977
B	video_id	OAV6KKf60bQ	ALL	40	48	0.8333333333	gain_gt_0p05_concentration	0.1022163017
B	video_id	OEOkmrKvTUo	ALL	16	16	1	gain_gt_0p05_concentration	0.1574853596
B	video_id	OKSx1zxHGpQ	ALL	95	112	0.8482142857	gain_gt_0p05_concentration	0.1454687405
B	video_id	OPXmk49KyiU	ALL	8	8	1	gain_gt_0p05_concentration	0.09762272895
B	video_id	OUjzDchhkIA	ALL	18	24	0.75	gain_gt_0p05_concentration	0.07672233263
B	video_id	OcqJx_cRc3Y	ALL	8	8	1	gain_gt_0p05_concentration	0.1304010944
B	video_id	OiMkqEH5WeE	ALL	16	16	1	gain_gt_0p05_concentration	0.1487329535
B	video_id	Oj3XwBBrzXc	ALL	4	8	0.5	gain_gt_0p05_concentration	0.08976557371
B	video_id	Op3CnqRLD9w	ALL	24	24	1	gain_gt_0p05_concentration	0.1560294548
B	video_id	OxyQSJMvWBo	ALL	43	56	0.7678571429	gain_gt_0p05_concentration	0.1354728807
B	video_id	P0WaXnH37uI	ALL	20	24	0.8333333333	gain_gt_0p05_concentration	0.09895912504
B	video_id	P3QEOJWxXI8	ALL	16	24	0.6666666667	gain_gt_0p05_concentration	0.09590422783
B	video_id	P4qxfjZlIrY	ALL	20	20	1	gain_gt_0p05_concentration	0.1345893951
B	video_id	PANWQeBKStk	ALL	14	16	0.875	gain_gt_0p05_concentration	0.1388787328
B	video_id	PHJ8eybXJdw	ALL	22	24	0.9166666667	gain_gt_0p05_concentration	0.1364553815
B	video_id	PJlDO21zl88	ALL	4	4	1	gain_gt_0p05_concentration	0.09414206087
B	video_id	PMH4mdJeojE	ALL	12	12	1	gain_gt_0p05_concentration	0.1878194082
B	video_id	PQYmOknHA4c	ALL	36	48	0.75	gain_gt_0p05_concentration	0.08638487535
B	video_id	PRZ4VhESz1A	ALL	32	32	1	gain_gt_0p05_concentration	0.1315766908
B	video_id	PUIsiLk8etk	ALL	31	32	0.96875	gain_gt_0p05_concentration	0.1069199187
B	video_id	PmemTgQHagk	ALL	32	32	1	gain_gt_0p05_concentration	0.2070480648
B	video_id	PoKZEKOf1dA	ALL	28	28	1	gain_gt_0p05_concentration	0.1066088825
B	video_id	PohW-isYMK0	ALL	75	76	0.9868421053	gain_gt_0p05_concentration	0.1478952078
B	video_id	PtH_8O__EAY	ALL	4	4	1	gain_gt_0p05_concentration	0.1540137062
B	video_id	PybuzkS31J4	ALL	15	20	0.75	gain_gt_0p05_concentration	0.1808356318
B	video_id	Q2uHXKA8cq8	ALL	24	24	1	gain_gt_0p05_concentration	0.1241614867
B	video_id	Q5YU2sLKVL4	ALL	4	8	0.5	gain_gt_0p05_concentration	0.1370873368
B	video_id	Q5uYByRyswI	ALL	5	12	0.4166666667	gain_gt_0p05_concentration	0.08390549476
B	video_id	Q7nhtfkIPN4	ALL	36	44	0.8181818182	gain_gt_0p05_concentration	0.1147103064
B	video_id	QDRtKv8PvFs	ALL	16	20	0.8	gain_gt_0p05_concentration	0.1345093712
B	video_id	QE0pAVSPsKQ	ALL	51	52	0.9807692308	gain_gt_0p05_concentration	0.1806456508
B	video_id	QEG_hkJsaYc	ALL	4	4	1	gain_gt_0p05_concentration	0.1140859714
B	video_id	QJCDZCllSYQ	ALL	12	12	1	gain_gt_0p05_concentration	0.1374289954
B	video_id	QMAztkqnvws	ALL	4	8	0.5	gain_gt_0p05_concentration	0.1066556398
B	video_id	QOxIdbNwpx0	ALL	24	24	1	gain_gt_0p05_concentration	0.1400095429
B	video_id	QWaUvAL-yiA	ALL	6	12	0.5	gain_gt_0p05_concentration	0.07066949262
B	video_id	QWzIJuhLLrc	ALL	8	8	1	gain_gt_0p05_concentration	0.1081586342
B	video_id	QbJiphIpzYc	ALL	12	12	1	gain_gt_0p05_concentration	0.1169314098
B	video_id	Qe4AT670hq4	ALL	4	4	1	gain_gt_0p05_concentration	0.1070911681
B	video_id	QkMTYY69JYQ	ALL	40	40	1	gain_gt_0p05_concentration	0.2238512044
B	video_id	QzdEjKQFisQ	ALL	28	32	0.875	gain_gt_0p05_concentration	0.1553293903
B	video_id	R-17BoOk4kc	ALL	4	4	1	gain_gt_0p05_concentration	0.4198546504
B	video_id	R8leu0tEJ4o	ALL	24	24	1	gain_gt_0p05_concentration	0.1782060173
B	video_id	RAiO_rChmdU	ALL	12	12	1	gain_gt_0p05_concentration	0.09322415382
B	video_id	RE-LIPOFnrE	ALL	10	24	0.4166666667	gain_gt_0p05_concentration	0.05306405643
B	video_id	REkPZ77s3Vc	ALL	18	20	0.9	gain_gt_0p05_concentration	0.117206954
B	video_id	RRKez9BR-94	ALL	28	28	1	gain_gt_0p05_concentration	0.1374225233
B	video_id	RTzDzj4NxIM	ALL	32	32	1	gain_gt_0p05_concentration	0.1392130086
B	video_id	RXcI6PK37lM	ALL	24	24	1	gain_gt_0p05_concentration	0.1468386528
B	video_id	RaTQZrdICKo	ALL	4	4	1	gain_gt_0p05_concentration	0.163125284
B	video_id	RadU51t1kL0	ALL	32	32	1	gain_gt_0p05_concentration	0.1726524084
B	video_id	Rdf0Psjyrwc	ALL	16	16	1	gain_gt_0p05_concentration	0.1407535837
B	video_id	RgubFcmvgDE	ALL	24	28	0.8571428571	gain_gt_0p05_concentration	0.1149774821
B	video_id	Rt9rN1ntS3E	ALL	43	48	0.8958333333	gain_gt_0p05_concentration	0.1570641575
B	video_id	Rugd2NMu4bA	ALL	21	24	0.875	gain_gt_0p05_concentration	0.1975144363
B	video_id	RvIohowRPAk	ALL	29	32	0.90625	gain_gt_0p05_concentration	0.1115170046
B	video_id	Ry2NJPd4N3s	ALL	22	28	0.7857142857	gain_gt_0p05_concentration	0.09719062191
B	video_id	S0ecaAi_CJo	ALL	4	8	0.5	gain_gt_0p05_concentration	0.03787967131
B	video_id	S21ApRNQ9Ko	ALL	20	24	0.8333333333	gain_gt_0p05_concentration	0.09373090877
B	video_id	SCXp4l0CO4s	ALL	0	4	0	gain_gt_0p05_concentration	-0.01204890845
B	video_id	SGsiGz2fdpo	ALL	99	124	0.7983870968	gain_gt_0p05_concentration	0.1215655082
B	video_id	SH0wXyhsx9s	ALL	12	12	1	gain_gt_0p05_concentration	0.15184985
B	video_id	SMr2DprlLu4	ALL	4	4	1	gain_gt_0p05_concentration	0.1160272352
B	video_id	SNBqe_JpZC4	ALL	4	4	1	gain_gt_0p05_concentration	0.2561316537
B	video_id	SWHmteF5Rlk	ALL	32	32	1	gain_gt_0p05_concentration	0.2261926827
B	video_id	SYnygYs-fAg	ALL	50	64	0.78125	gain_gt_0p05_concentration	0.08800101407
B	video_id	SZRxuS6fn9s	ALL	16	16	1	gain_gt_0p05_concentration	0.1682828206
B	video_id	Sir2QeCh4B0	ALL	26	32	0.8125	gain_gt_0p05_concentration	0.07899085016
B	video_id	SqtZGF_f63s	ALL	4	4	1	gain_gt_0p05_concentration	0.1064109923
B	video_id	StgqrTr0JqU	ALL	47	52	0.9038461538	gain_gt_0p05_concentration	0.1137846549
B	video_id	SxbTZjZD0vU	ALL	24	24	1	gain_gt_0p05_concentration	0.2302130022
B	video_id	SzJf6viBWBg	ALL	20	24	0.8333333333	gain_gt_0p05_concentration	0.2084772795
B	video_id	T-8TvJcS78w	ALL	20	28	0.7142857143	gain_gt_0p05_concentration	0.115743751
B	video_id	TBwetweXRb4	ALL	12	12	1	gain_gt_0p05_concentration	0.1184492715
B	video_id	TJelZLbfT2A	ALL	42	44	0.9545454545	gain_gt_0p05_concentration	0.1416423505
B	video_id	TM7cHOHfF70	ALL	34	40	0.85	gain_gt_0p05_concentration	0.09252383685
B	video_id	TSDC7CCyeGY	ALL	24	24	1	gain_gt_0p05_concentration	0.1267689461
B	video_id	TUzD45ghy4k	ALL	4	4	1	gain_gt_0p05_concentration	0.08790938248
B	video_id	TVhXqAI9gyA	ALL	11	20	0.55	gain_gt_0p05_concentration	0.1060710067
B	video_id	TWMFQED1Myk	ALL	38	40	0.95	gain_gt_0p05_concentration	0.1550249297
B	video_id	TWf0XFpXwfs	ALL	16	20	0.8	gain_gt_0p05_concentration	0.0757118529
B	video_id	Ta_IgA3XJ3s	ALL	24	24	1	gain_gt_0p05_concentration	0.1475686217
B	video_id	TbZPa_keawc	ALL	24	24	1	gain_gt_0p05_concentration	0.1824119562
B	video_id	Te-vgmYgGM4	ALL	4	4	1	gain_gt_0p05_concentration	0.5900840383
B	video_id	TfBVq9oWBmM	ALL	8	8	1	gain_gt_0p05_concentration	0.1280975708
B	video_id	TksWzxo81Mk	ALL	27	32	0.84375	gain_gt_0p05_concentration	0.137175779
B	video_id	TxJjAK0WrOY	ALL	4	8	0.5	gain_gt_0p05_concentration	0.04867909691
B	video_id	U4-u5NZLA_w	ALL	8	8	1	gain_gt_0p05_concentration	0.125788874
B	video_id	U8Ewftg_8CI	ALL	25	32	0.78125	gain_gt_0p05_concentration	0.1697439368
B	video_id	UK_IXtJ2BqI	ALL	71	72	0.9861111111	gain_gt_0p05_concentration	0.2279234862
B	video_id	ULkFbie8g-I	ALL	8	12	0.6666666667	gain_gt_0p05_concentration	0.1183169896
B	video_id	UPghCarcnMc	ALL	24	28	0.8571428571	gain_gt_0p05_concentration	0.08106647164
B	video_id	UTNP1roJV3I	ALL	17	20	0.85	gain_gt_0p05_concentration	0.1086547841
B	video_id	Uc-0G7RRxoY	ALL	12	12	1	gain_gt_0p05_concentration	0.1396835944
B	video_id	UtuTyW9pUN8	ALL	32	32	1	gain_gt_0p05_concentration	0.1944528221
B	video_id	UuR4Rw38v_U	ALL	8	12	0.6666666667	gain_gt_0p05_concentration	0.04855507647
B	video_id	Uw1nWfSuyo8	ALL	8	8	1	gain_gt_0p05_concentration	0.2031834121
B	video_id	VA6lVHlj5d0	ALL	24	28	0.8571428571	gain_gt_0p05_concentration	0.1906033782
B	video_id	VAr7gJydnys	ALL	58	72	0.8055555556	gain_gt_0p05_concentration	0.1253683625
B	video_id	VDjnKdFxuBE	ALL	4	4	1	gain_gt_0p05_concentration	0.1353102573
B	video_id	VN1IPN1TL3Q	ALL	12	12	1	gain_gt_0p05_concentration	0.1398966861
B	video_id	VUrTT7xsrec	ALL	12	12	1	gain_gt_0p05_concentration	0.1466917287
B	video_id	VVZLA2neYyw	ALL	12	12	1	gain_gt_0p05_concentration	0.1027349141
B	video_id	VWik5oKP6IU	ALL	25	36	0.6944444444	gain_gt_0p05_concentration	0.07872807522
B	video_id	Va54WZgPTdY	ALL	20	20	1	gain_gt_0p05_concentration	0.2447825026
B	video_id	VbSsGRXIwjc	ALL	6	8	0.75	gain_gt_0p05_concentration	0.1380882151
B	video_id	VcZffwwL0bw	ALL	24	28	0.8571428571	gain_gt_0p05_concentration	0.1307875856
B	video_id	Ve-mmCM8TI0	ALL	26	40	0.65	gain_gt_0p05_concentration	0.07566926475
B	video_id	VhKJm_jiciU	ALL	22	24	0.9166666667	gain_gt_0p05_concentration	0.1395833228
B	video_id	VugBIVwSmaI	ALL	4	4	1	gain_gt_0p05_concentration	0.07156206354
B	video_id	Vw4-ae-ucHE	ALL	16	16	1	gain_gt_0p05_concentration	0.1705957508
B	video_id	Vx8npmcFxak	ALL	28	28	1	gain_gt_0p05_concentration	0.198986765
B	video_id	W-pA0lOGLR0	ALL	27	28	0.9642857143	gain_gt_0p05_concentration	0.1207281971
B	video_id	W-q9bPlMIVI	ALL	48	60	0.8	gain_gt_0p05_concentration	0.154610662
B	video_id	W40BaML7mzc	ALL	9	12	0.75	gain_gt_0p05_concentration	0.2382450732
B	video_id	WAXJRnJXmOA	ALL	26	32	0.8125	gain_gt_0p05_concentration	0.1634937144
B	video_id	WGfGxoI05ew	ALL	5	8	0.625	gain_gt_0p05_concentration	0.1211507308
B	video_id	WHUHTmtBJWU	ALL	12	12	1	gain_gt_0p05_concentration	0.1006117779
B	video_id	WMzvDL7b4sM	ALL	12	20	0.6	gain_gt_0p05_concentration	0.07562261407
B	video_id	WSjlhBDxNW8	ALL	20	24	0.8333333333	gain_gt_0p05_concentration	0.09065672713
B	video_id	WUeSV0Z23Kg	ALL	7	8	0.875	gain_gt_0p05_concentration	0.1433283239
B	video_id	WXKgBIiP8IA	ALL	35	44	0.7954545455	gain_gt_0p05_concentration	0.1373157408
B	video_id	We5nTulz1Vs	ALL	13	16	0.8125	gain_gt_0p05_concentration	0.1605129124
B	video_id	Wfn7XvSEwUA	ALL	32	32	1	gain_gt_0p05_concentration	0.1210313707
B	video_id	Wh6sht7xwqQ	ALL	36	48	0.75	gain_gt_0p05_concentration	0.112713902
B	video_id	Wn8nz8GPKkI	ALL	8	12	0.6666666667	gain_gt_0p05_concentration	0.06644727418
B	video_id	Wnw1IAEDwDM	ALL	8	12	0.6666666667	gain_gt_0p05_concentration	0.05532682584
B	video_id	Wo1RxRjXyYw	ALL	28	28	1	gain_gt_0p05_concentration	0.1365184341
B	video_id	WtiBpLt2wuA	ALL	4	4	1	gain_gt_0p05_concentration	0.08951925136
B	video_id	Wx9nThz5z_Y	ALL	12	12	1	gain_gt_0p05_concentration	0.1271282972
B	video_id	WygyVNL_qdE	ALL	20	24	0.8333333333	gain_gt_0p05_concentration	0.09323149583
B	video_id	X0jMZoxUL2A	ALL	31	44	0.7045454545	gain_gt_0p05_concentration	0.1290996971
B	video_id	X2leyjuolDM	ALL	22	28	0.7857142857	gain_gt_0p05_concentration	0.08660077633
B	video_id	XAT2IfFFAU0	ALL	24	24	1	gain_gt_0p05_concentration	0.1702941989
B	video_id	XAgD-xoil40	ALL	20	24	0.8333333333	gain_gt_0p05_concentration	0.1130296565
B	video_id	XCyngF93SmU	ALL	20	24	0.8333333333	gain_gt_0p05_concentration	0.1017643025
B	video_id	XDVkhOziCkg	ALL	12	12	1	gain_gt_0p05_concentration	0.1402719727
B	video_id	XFJQJb0yaKY	ALL	5	8	0.625	gain_gt_0p05_concentration	0.2172835447
B	video_id	XQOUZhWI1B0	ALL	20	20	1	gain_gt_0p05_concentration	0.2668741734
B	video_id	XQxnAPleuCE	ALL	5	8	0.625	gain_gt_0p05_concentration	0.06304016508
B	video_id	XXvSLz8QmGk	ALL	37	44	0.8409090909	gain_gt_0p05_concentration	0.1547502327
B	video_id	XblL7mcdDdg	ALL	20	20	1	gain_gt_0p05_concentration	0.1802596933
B	video_id	Xe-keAcLge0	ALL	8	8	1	gain_gt_0p05_concentration	0.1121910001
B	video_id	XgT2WWcXip4	ALL	16	16	1	gain_gt_0p05_concentration	0.1599134502
B	video_id	Xo6-V2RlWss	ALL	16	16	1	gain_gt_0p05_concentration	0.2239452218
B	video_id	Xq7zLxYHxd8	ALL	24	28	0.8571428571	gain_gt_0p05_concentration	0.131093162
B	video_id	XwOdPYlyqXA	ALL	8	12	0.6666666667	gain_gt_0p05_concentration	0.1107273676
B	video_id	XyBU_gZtU0M	ALL	74	84	0.880952381	gain_gt_0p05_concentration	0.1515504796
B	video_id	XzhRYIeczg4	ALL	8	8	1	gain_gt_0p05_concentration	0.4114955704
B	video_id	Y6s_vuUUsJM	ALL	15	16	0.9375	gain_gt_0p05_concentration	0.1179793598
